"","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
"2639","Pigs",3504.398,3683.067,5087.478,5006.349,3742.670752,3646.631192,5536.589031,5327.396175,"UBT"
"2643","Hdac5",508.4292,511.5168,857.2945,869.0625,479.4588938,451.8662568,777.3778042,778.5819065,"UBT"
"2644","Ndrg2",178.0188,168.7449,372.9232,412.8049,221.0484045,214.9639034,418.0872973,550.3796337,"UBT"
"2647","Tmem178",4.493971,13.41737,559.3621,390.6244,3.908794519,3.697471424,362.8830848,323.0004418,"UBT"
"2648","Slc16a7",387.8849,491.3104,1279.029,1442.113,373.0050595,414.2574004,779.3586539,958.0167094,"UBT"
"2652","Cd86",3.721505768,5.79118367,49.3520118,54.81502405,2.706718871,3.770676388,7.836427841,19.74700646,"UBT"
"2653","Capns1",10676.33026,10872.82384,14342.38052,15053.58693,11431.8628,10821.45271,15318.05713,15732.88314,"UBT"
"2654","Acadl",1385.739556,1381.508498,2086.841507,2096.897757,1354.802542,1310.68178,1578.332738,1686.393075,"UBT"
"2657","Gbe1",451.9010827,397.3003521,827.7605467,816.8975211,396.32369m15165"
0,0,0,0,"Gm15166"
0,0,0,0,"Gm15167"
0,0,0,0,"Gm15168"
0,0,0,0,"Gm15170"
0,0,0,0,"Gm15171"
0,0,0,0,"Gm15172"
0,0,0,0,"Gm15173"
0,0,0,0,"Gm15175"
0,0,0,0,"Gm15176"
0,0,0,0,"Gm15177"
0,0,0,0,"Gm15180"
0,0,0,0,"Gm15181"
0,0,0,0,"Gm15182"
0,0,0,0,"Gm15183"
2.05835795225328,0.965561663471189,2.39503425010501,3.16396662595852,"Gm15185"
1.79758824887246,3.83353367101841,2.26974280714041,3.07578252375453,"Gm15186"
0,0,0,0,"Gm15187"
0,0,0,0,"Gm15188"
0,0,0,0,"Gm15189"
0.922769779083637,0,0,0,"Gm15190"
0.901695310803908,0.961501908038441,1.1359497859918,1.02911566696756,"Gm15191"
0,0,0,0,"Gm15192"
0,0,0,0,"Gm15193"
0,0,0,0,"Gm15194"
0,0,0,0,"Gm15195"
0,0,0,0,"Gm15196"
0,0,0,0,"Gm15197"
0,0,0,0,"Gm15198"
0,0,0,0,"Gm15203"
0,0,2.26462402248028,1.02526084125151,"Gm15204"
0,0,0,0,"Gm15206"
0,0,0,0,"Gm15207"
0,0,0,0,"Gm15209"
0,0,0,0,"Gm15211"
0,0,0,0,"Gm15212"
0,0,0,0,"Gm15213"
0,0,0,0,"Gm15214"
0,0,1.13231201124014,0,"Gm15215"
0,0,0,0,"Gm15216"
4.9577671384471,4.35316492256346,2.82929759470084,3.57907551702284,"Gm15217"
0,0,0,0,"Gm15220"
0,0,0,0,"Gm15223"
0,0,0,0,"Gm15224"
0,0,0,0,"Gm15225"
0,0,0,0,"Gm15227"
0,0,0,1.02526084125151,"Gm15229"
0,0,0,0,"Gm15231"
0,0,0,0,"Gm15233"
0,0,0,0,"Gm15235"
0,0,0,0,"Gm15236"
0,0,0,0,"Gm15237"
0,0,0,0,"Gm15238"
0,0,0,0,"Gm15240"
0,0,0,0,"Gm15242"
0,0,0,0,"Gm15244"
0,0,0,0,"Gm15251"
0,0,0,0,"Gm15252"
0,0,0,0,"Gm15254"
0,0,0,0,"Gm15256"
0,0,0,0,"Gm15257"
0,0,0,0,"Gm15258"
0,0,0,0,"Gm15259"
0,0,0,0,"Gm15260"
0.174428635019699,0,0,0,"Gm15262"
0,0,0,1.02526084125151,"Gm15263"
0,0,0,0,"Gm15264"
0,0,0,0,"Gm15266"
0.904472176523897,0,0,0,"Gm15267"
0,0.958383417754604,0,0,"Gm15268"
0,0,0,0,"Gm1527"
0,0,0,0,"Gm15272"
0,0,0,0,"Gm15273"
0,0,0,0,"Gm15274"
0,0,0,0,"Gm15275"
2.75777723697938,0.973049055536683,1.13792746935987,0,"Gm15276"
0,0,0,0,"Gm15279"
1698.72089518448,1741.38267006011,140.922791040977,204.026907409051,"Gm15280"
0,0,0,0,"Gm15281"
0,0.958383417754604,0,0,"Gm15282"
0,0,0,0,"Gm15285"
0,0,0,0,"Gm15289"
0,0,0,0,"Gm15292"
0,0,0,0,"Gm15293"
0,0,0,0,"Gm15294"
0,0,0,0,"Gm15297"
0,0,0,0,"Gm15300"
0,0,0,0,"Gm15302"
0,0,0,0,"Gm15303"
0,0,0,0,"Gm15304"
0,0,0,0,"Gm15305"
0,0,0,0,"Gm15309"
0,0,0,0,"Gm15310"
0,0,0,0,"Gm15311"
0,0,0,0,"Gm15312"
0,0,0,0,"Gm15313"
0,0,0,0,"Gm15314"
0,0,0,0,"Gm15316"
2.12669117977372,0,1.13231201124014,0,"Gm15319"
0,0,0,0,"Gm15320"
0,0.958383417754604,0,0,"Gm15321"
0,0,0,0,"Gm15329"
0,0,0,0,"Gm15331"
0,0,0,0,"Gm15332"
0,0,0,0,"Gm15333"
0,0,0,0,"Gm15335"
0,0,0,0,"Gm15349"
0,0,0,0,"Gm15352"
0,0,0,0,"Gm15355"
0,0,0,0,"Gm15357"
0,0,0,0,"Gm15358"
0,0,0,0,"Gm15361"
0,0,0,0,"Gm15362"
0,0,0,0,"Gm15363"
0,0,0,0,"Gm15364"
0,0,0,0,"Gm15365"
0,0,0,0,"Gm15366"
0.898794124436231,0,2.26462402248028,4.10104336500604,"Gm15367"
0.898794124436231,0.958383417754604,1.13231201124014,0,"Gm15368"
0,0,0,0,"Gm15369"
0,0,0,0,"Gm15370"
0,0,0,0,"Gm15371"
0,0,0,0,"Gm15372"
0,0,0,0,"Gm15373"
0,0,0,0,"Gm15374"
0,0,0,0,"Gm15375"
0.898794124436231,0,1.13231201124014,0,"Gm15376"
0,0,0,0,"Gm15377"
0,0,0,0,"Gm15378"
0.898794124436231,0.958383417754603,0,0,"Gm15379"
0,0.958383417754604,0,0,"Gm15381"
8.98794124436231,5.75030050652762,3.39693603372042,14.3536517775211,"Gm15382"
0,0.958383417754604,0,0,"Gm15383"
0,0.958383417754604,0,0,"Gm15385"
821.760593167425,954.334560821388,1022.82730595211,1154.6231957714,"Gm15387"
0,0,0,0,"Gm15388"
0,0,0,0,"Gm15390"
0,0,0,0,"Gm15393"
0,0,0,0,"Gm15394"
1.61863246284061,0.958481171101016,0,0,"Gm15399"
0,0,0,0,"Gm15400"
0,0,0,0,"Gm15403"
3.15652160774866,0,1.45480893960763,1.30445913685843,"Gm15421"
1.79758824887246,4.79191708877302,16.9846801686021,19.4799559837787,"Gm15422"
0,0,0,1.02526084125151,"Gm15425"
0,0,0,0,"Gm15426"
11.2508308042814,5.28935708828979,6.19350985624511,6.93628687842092,"Gm15427"
0,0,0,0,"Gm15428"
293.496761689252,335.527806667703,231.233199059801,311.61792687542,"Gm15429"
0,0,0,0,"Gm15432"
0.898794124436231,0.958383417754604,4.22838512553546,2.43379748940485,"Gm15433"
7.19035299548985,5.75030050652762,9.05849608992113,11.2778692537666,"Gm15440"
0,0,0,0,"Gm15442"
17.0770883642884,9.64399671220999,15.852368157362,20.6118857285707,"Gm15443"
155.260849911544,236.901316182794,172.763379321323,152.305312141286,"Gm15446"
1.56625541747059,2.87515025326381,10.8611869418157,23.2680279895044,"Gm15448"
0,0,0,0,"Gm15452"
1.80034879495085,0,6.80515115784189,11.1116984491727,"Gm15454"
2.71584025518519,0,0,0,"Gm15455"
50.8054473897384,35.1204346924887,24.4198610158646,24.4712128197232,"Gm15459"
1.79758824887246,0.958383417754604,1.13231201124014,1.02526084125151,"Gm15460"
0,0,0,0,"Gm15464"
0,0,0,0,"Gm15465"
0,0,0,0,"Gm15466"
0,0,0,0,"Gm15467"
3.97197911767267,4.31493964471638,10.1443605698605,10.6581737643529,"Gm15470"
0,0,0,0,"Gm15476"
2.69638237330869,1.91676683550921,0,0,"Gm15480"
1.78610633949444,4.85689237527968,0,2.8794365118673,"Gm15481"
2.70134124256618,1.91993671155534,0,0,"Gm15483"
5.39417432383801,2.87651238017814,3.39693603372042,1.02537335611367,"Gm15484"
1.20199242859113,0,1.55484177662851,1.44500513732002,"Gm15487"
0,0,0,0,"Gm15488"
0,0,0,0,"Gm15490"
0,0,0,0,"Gm15493"
0,0,0,0,"Gm15495"
5.39276474661739,3.83380027874203,10.1908081011613,4.10104336500604,"Gm15497"
32687.4259236185,32256.3378262579,28930.0706937938,28793.4205333643,"Gm15500"
60.7711200382422,79.2423275755946,56.864714466981,89.4337660781852,"Gm15501"
0,0,0,0,"Gm15502"
0,0,0,0,"Gm15504"
0,0,0,0,"Gm15508"
2.69704400879673,1.91676683550921,0,0,"Gm15515"
0.900853942890093,0,0,0,"Gm15516"
0,0,0,0.387920916896856,"Gm15517"
0,0,0,1.0631753892673,"Gm15519"
0,0,0,0,"Gm15526"
0,0.959411459096793,1.13231201124014,2.05052168250302,"Gm15528"
0,0,0,0,"Gm15529"
0,0,0,0,"Gm1553"
0.898794124436231,0,0,0,"Gm15530"
0,0,0,0,"Gm15531"
0,0,0,0,"Gm15532"
0,0,0,0,"Gm15534"
0,0,0,0,"Gm15536"
4.49397062218116,2.87645124895005,4.52924804496057,1.02575288618623,"Gm15538"
7.19035299548985,8.62545075979143,22.6462402248028,30.7578252375453,"Gm15539"
16.6445130581589,11.0435189563555,10.4699475911062,2.55032879760342,"Gm15542"
0,0,0,0,"Gm15544"
0,0,0,0,"Gm15546"
1.79758824887246,4.79191708877302,3.39693603372042,0,"Gm15547"
4.49397062218116,0,1.13231201124014,1.02526084125151,"Gm15549"
0,0,0,0,"Gm15550"
0,0,0,0,"Gm15553"
0,0,0,0,"Gm15554"
0,0,0,0,"Gm15557"
0.898794124436231,0,0,1.02526084125151,"Gm15560"
0,0,0,0,"Gm15565"
0,0,0,0,"Gm15566"
0,0,0,4.10104336500604,"Gm15568"
4.49397062218116,1.91676683550921,2.26462402248028,0,"Gm15570"
0,0,0,0,"Gm15571"
0,0,0,0,"Gm15572"
0,0,0,0,"Gm15573"
0,0,0,0,"Gm15574"
0,2.87515025326381,0,1.02526084125151,"Gm15575"
0,0.958383417754604,0,0,"Gm15576"
0,0,0,0,"Gm15578"
4.49397062218116,0.958383417754604,0,1.02526084125151,"Gm15580"
2.40501672973388,0,0,0,"Gm15583"
0,0,1.13231201124014,0,"Gm15586"
2.02993105842415,0,8.62469099282932,10.7711183060602,"Gm15590"
0,0,0,0,"Gm15593"
0,0,0,0,"Gm15595"
0,0,0,0,"Gm15596"
0,0,0,0,"Gm15599"
0,0,0.699767759214741,0,"Gm156"
0.898794124436231,0,0,1.02526084125151,"Gm15602"
0,0,0,0,"Gm15603"
1.80192673949984,0,1.13285287434322,1.02568000243551,"Gm15604"
0,0,0,0,"Gm15607"
1.79758824887246,0,0,0,"Gm15610"
0.898794124436231,0,0,0,"Gm15613"
0,0,0,0,"Gm15615"
0,0,0,0,"Gm15616"
0,0,0,0,"Gm15617"
0,0,0,0,"Gm15618"
0,0,0,0,"Gm15620"
0,0,0,0,"Gm15621"
0,0.958383417754604,0,0,"Gm15625"
0,0,0,0,"Gm15626"
0,0,0,0,"Gm15636"
4.49397062218116,0,0,0,"Gm15644"
4.1493037964559,1.49249293592793,5.23666147754576,2.65550623109919,"Gm15645"
0,0,0,0,"Gm15653"
0,0,0,0,"Gm15654"
0,0,0,0,"Gm15659"
0,0,0,0,"Gm15660"
0,0,0,0,"Gm15661"
0,0,0,0,"Gm15664"
0,0,0,0,"Gm15665"
3.45439467109099,4.31041604105732,0.727537952670103,1.31531721932282,"Gm15666"
0,0,0,0,"Gm15670"
0,0,0,0,"Gm15678"
0,0,0,0,"Gm15681"
0.909621037854141,0,0,0,"Gm15682"
0,0,0,0,"Gm15692"
0,0,1.13231201124014,1.02526084125151,"Gm15693"
1.79758824887246,3.83353367101841,2.26462402248028,3.07578252375453,"Gm15694"
22.4698531109058,25.8763522793743,13.5877441348817,14.3536517775211,"Gm15696"
0,1.91676683550921,3.39693603372042,0,"Gm15697"
0,0,0,0,"Gm15702"
0,0,0,1.02526084125151,"Gm15703"
0,0,4.52924804496057,3.07578252375453,"Gm15707"
0,0,0,0,"Gm15709"
0,3.16604785609807,7.86829615167326,11.0157150829159,"Gm15710"
0,0,0,0,"Gm15711"
0,0,0,0,"Gm15712"
0,0,0,0,"Gm15714"
1.79758824887246,0.958383417754604,0,0,"Gm15715"
0,0,1.13604637281048,0,"Gm15719"
0,0,1.13231201124014,0,"Gm15720"
0,0,26.2523007185462,47.4554110534074,"Gm15725"
0.899055768122252,0.958574759367389,0,2.05076489465403,"Gm15727"
0,0,0,0,"Gm15730"
0.898794124436231,0.958383417754603,3.39693603372042,1.02526084125151,"Gm15732"
0,0,0,0,"Gm15733"
0,1.16075456377838,2.26462402248028,2.05052168250302,"Gm15737"
0,1.91676683550921,0,1.02526084125151,"Gm15739"
0,0,0,0,"Gm15740"
0,0,0,0,"Gm15741"
0,0,0,0,"Gm15744"
0,0,0,0,"Gm15745"
0,0,0,0,"Gm15746"
0,2.87515025326381,1.13274473397409,3.07578252375453,"Gm15750"
0,0,0,0,"Gm15752"
0,0.958383417754604,0,3.27130918025163,"Gm15753"
0.6362816214627,0,0,0,"Gm15754"
8.08914711992608,5.75030050652762,4.52924804496057,14.3536517775211,"Gm15760"
0,0,0,0,"Gm15763"
0,0,1.13231201124014,0,"Gm15765"
0,0,0,0,"Gm15766"
0,0,0,0,"Gm15770"
5.41171118452485,0.961324067581493,0,1.02902547066205,"Gm15772"
0,0,0,0,"Gm15773"
0,0,0,0,"Gm15778"
0,0,0,0,"Gm15779"
0,0,0,0,"Gm15780"
0,0,0,0,"Gm15781"
0,0,0,0,"Gm15782"
0,0,0,0,"Gm15783"
0,0,3.42155517971414,3.08164531131731,"Gm15784"
0,0,0,0,"Gm15785"
0,0,0,0,"Gm15786"
0.898794124436231,1.91676683550921,1.13231201124014,0,"Gm15789"
0,0,0,0,"Gm15790"
1.79758824887246,0,0,0,"Gm15791"
0.899009874981145,0.95866990496461,0,2.05075485067207,"Gm15793"
0,0,0,0,"Gm15794"
0,0,0,0,"Gm15795"
0,0,0,0,"Gm15796"
1.79769261278876,0,1.13240204603088,0,"Gm15798"
0,0,0,0,"Gm15799"
63.8638730126735,78.1129230409711,69.4068723491088,67.7061225781288,"Gm15801"
0,0,0,0,"Gm15803"
0,0,0,1.02526084125151,"Gm15806"
0,2.03719331044127,0,1.03723081632796,"Gm15807"
0,0,0,0,"Gm15808"
0,0,0,0,"Gm15812"
0,0,0,0,"Gm15815"
0,0.958383417754604,1.13231201124014,0,"Gm15820"
2.69638237330869,5.75030050652762,7.92618407868099,5.13161433039301,"Gm15821"
3.51369724224361,4.59783860309814,0,0,"Gm15823"
0.898794124436231,0,0,0,"Gm15824"
0,0,0,0,"Gm15826"
0,0,0,0,"Gm15828"
0,0,0,0,"Gm15833"
0,0,0,0,"Gm15836"
0,0,0,0,"Gm15838"
0,0,0,0,"Gm15840"
0,0,0,0,"Gm15842"
0,0,0,1.02593557500028,"Gm15843"
0,0,0,0,"Gm15844"
3.59553698637173,3.83353367101841,0,1.02526084125151,"Gm15846"
0,0,0,0,"Gm15847"
0,0,0,0,"Gm15854"
0,0,0,0,"Gm15861"
0,0,0,0,"Gm1587"
1.79758824887246,0,0,0,"Gm15877"
2.69638237330869,0.958383417754603,0,0,"Gm15878"
0,0,0,0,"Gm15881"
0,0,0,0,"Gm15885"
0,0,0,0,"Gm15896"
0,0,0,0,"Gm15897"
0,0,0,0,"Gm15899"
0,0,0,0,"Gm15900"
0,0,0,1.02526084125151,"Gm15901"
0,0,0,0,"Gm15905"
0,0,0,0,"Gm15913"
0,0,1.13231201124014,0,"Gm15914"
0,0,0,0,"Gm15916"
0,0,0,2.31381163854782,"Gm15920"
2.69638237330869,1.99227203943634,1.13231201124014,0,"Gm15921"
15.263778518,5.78000726590114,92.8942994968779,213.307253383957,"Gm15922"
0,0,0,0,"Gm15923"
0,0,0,0,"Gm15925"
0,0,0,0,"Gm15926"
0,0,7.92618407868099,0,"Gm15928"
0,0,0,0,"Gm15930"
0,1.91676683550921,150.739450998675,147.637561140217,"Gm15931"
0,0,0,0,"Gm15933"
0,0,0,0,"Gm15936"
0.898794124436231,0.958383417754603,0,0,"Gm15937"
0.898794124436231,0,0,0,"Gm15946"
13.7261385814417,10.546650433404,12.3988819447594,7.51509702899438,"Gm15950"
0,0,0,0,"Gm15951"
5.39276474661739,7.66706734203683,3.39693603372042,7.17682588876057,"Gm15953"
0,0,0,0,"Gm15957"
0.0838649865566641,0,0,0,"Gm15959"
0,0,0,0,"Gm15967"
0,0,0,0,"Gm15968"
0,0,0,0,"Gm15970"
0,0,0,0,"Gm15971"
0,0,0,0,"Gm15974"
0,0,1.33671178701934,0,"Gm15975"
0,0,0,1.02526084125151,"Gm15981"
0,0,0,0,"Gm15982"
0,0,0,0,"Gm15986"
0,0,0,0,"Gm15988"
0,0,0,0,"Gm15989"
3.59517649774492,5.75030050652762,4.52924804496057,3.07578252375453,"Gm15994"
0,0,0,0,"Gm16005"
0,0,0,0,"Gm16007"
0,0,0,0,"Gm16011"
5.39276474661739,4.79191708877302,3.39693603372042,2.05052168250302,"Gm16016"
0,0,0,0,"Gm16017"
0,0,0,0,"Gm16020"
0,0,0,0,"Gm16021"
0,0,0,0,"Gm16026"
5.39276474661739,6.70868392428222,0,4.10104336500604,"Gm16027"
0,0,0,0,"Gm16030"
0,0,0,0,"Gm16032"
0,0,0,0,"Gm16038"
51.6320293991052,38.9112370449052,58.9801992771907,66.8389139908825,"Gm16042"
4.49397062218116,0,5.66156005620071,1.02526084125151,"Gm16044"
2.69638237330869,0.958383417754604,0,1.2719396949681,"Gm1604a"
0,0,0,0.778581987534917,"Gm1604b"
0,0.958383417754604,0,0,"Gm16053"
0,0,0,0,"Gm16056"
0,0,0,0,"Gm16057"
0,0,0,0,"Gm16060"
0,0,0,1.02527993209697,"Gm16061"
0,0,0,0,"Gm16071"
3.5956282475565,0,0,0,"Gm16072"
0.898819771054666,1.91676683550921,2.26462402248028,4.10104336500604,"Gm16073"
0,0,0,0,"Gm16074"
0,3.94302159649528,0,0,"Gm16077"
0,0,0,0,"Gm16082"
0,0,0,0,"Gm16089"
0,0,0,0,"Gm16100"
0,0,0,0,"Gm16101"
0,0.958383417754604,1.13231201124014,0,"Gm16102"
0,0,0,1.02526084125151,"Gm16103"
0,0,0,0,"Gm16106"
0,0,0,0,"Gm16107"
0,0,0,0,"Gm16111"
0,0,0,0,"Gm16112"
0,0,0,0,"Gm16113"
2.69638237330869,0,0,0,"Gm16114"
0,0,0,0,"Gm16123"
0,0,2.26462402248028,0,"Gm16125"
0.898794124436231,0,1.13231201124014,0,"Gm16128"
0,0,0,0,"Gm16129"
0,0,0,0,"Gm16134"
0,0,0,0,"Gm16138"
0,0,0,0,"Gm16139"
3.59517649774492,1.91676683550921,2.26462402248028,1.02526084125151,"Gm16147"
0,0.958383417754604,1.13231201124014,0,"Gm16148"
0,0,0,0,"Gm16149"
0,0,0,0,"Gm16162"
0,0,0,0,"Gm16164"
0,0,0,0,"Gm16165"
0.899057430305518,6.71074596438484,9.0588723741869,10.2545209844535,"Gm16166"
0,0.958383417754604,0,0,"Gm16167"
0.898794124436231,1.91676683550921,2.26462402248028,3.07578252375453,"Gm16171"
0,0.958383417754604,0,0,"Gm16177"
0.898794124436231,0,1.13231201124014,0,"Gm16179"
6.52706331034543,5.76899877571549,10.2037471585464,6.70686722981146,"Gm16181"
18.8746766131609,10.5422175953006,7.92618407868099,7.17682588876057,"Gm16184"
0,0,0,0,"Gm16186"
0,0,0,0,"Gm16198"
21.6233610739362,11.0635514178082,13.5820572567464,17.0887591646148,"Gm16199"
0,0,1.13231201124014,2.05052168250302,"Gm16200"
0,0.958383417754604,0,0,"Gm16202"
0,0,1.51586224355473,0,"Gm16204"
0,0,0,0,"Gm16205"
2.70405000203321,7.67489896534153,2.2717958120862,6.15569483636729,"Gm16209"
0,0,0,0,"Gm16210"
0,0,0,0,"Gm16215"
1.01299739316748,0,0,0,"Gm16216"
0,0,0,0,"Gm16218"
0,0,0,0,"Gm16219"
0,0,0,0,"Gm16221"
7.19035299548985,7.66706734203683,6.79387206744085,4.10104336500604,"Gm16223"
0,0,0,0,"Gm16228"
0,0.958383417754604,2.26462402248028,0,"Gm16232"
0,0,0,0,"Gm16236"
1.79767068603617,7.66706734203683,7.92669682034587,11.2785098661853,"Gm16238"
0,0,0,0,"Gm16242"
0,0,0,0,"Gm16250"
13.4819118665435,5.75030050652762,7.92618407868099,10.2526084125151,"Gm16253"
0.898794124436231,0,0,0,"Gm16254"
1.41021318899677,0.904484495165053,0.429569182966592,6.33795359913345,"Gm16259"
0,0,0,0,"Gm16260"
0,0,0,0,"Gm16261"
0,0,0,0,"Gm16265"
0,0,0,0,"Gm16269"
0,0,0,0,"Gm16270"
0,0,0,0,"Gm16273"
0,0,0,0,"Gm16274"
0,1.91676683550921,1.13231201124014,4.10104336500604,"Gm16276"
0,0,0,0,"Gm16284"
0,0,0,0,"Gm16285"
2112.50784083189,2115.312354234,1799.8222064304,1988.68254973489,"Gm16286"
0,0.958383417754603,0,1.02526084125151,"Gm16288"
0,0,0,0,"Gm16289"
0,0,0,0,"Gm16290"
0,0,0,0,"Gm16296"
0,0,0,0,"Gm16297"
0,0,0,0,"Gm16298"
0,0,0,0,"Gm16300"
0,0,0,0,"Gm16301"
0,0,0,0,"Gm16303"
0,0,0,0,"Gm16304"
0,0,0,0,"Gm16305"
0,0,0,0,"Gm16307"
4.49397062218116,4.79191708877302,1.13231201124014,1.02526084125151,"Gm16318"
0.00852241590599127,0,2.17039333800245,0,"Gm16326"
0,0,0,0,"Gm16327"
0,0,0,0,"Gm16328"
0,0,0,0,"Gm16329"
0,0,0,0,"Gm16330"
0,0,0,0,"Gm16331"
0.898794124436231,1.92777916833699,12.4801318492116,6.16339278778983,"Gm16332"
0,0.95859521911777,0,0,"Gm16335"
0,0.958383417754604,0,0,"Gm16342"
0,0,0,0,"Gm16345"
0.898794124436231,1.91676683550921,2.26462402248028,0,"Gm16353"
0,0,0,0,"Gm16354"
0,0,0,0,"Gm16355"
0,0,0,0,"Gm16356"
0,0,0,0,"Gm16357"
0,0,0,0,"Gm16358"
0,0.958383417754604,0,0,"Gm16359"
0,0,0,0,"Gm16362"
0,0,0.570766233350544,0,"Gm16363"
0,0,0,0,"Gm16367"
0,0,0,0,"Gm16368"
0.898794124436231,0,6.79387206744085,8.20208673001208,"Gm16372"
0,0,0,0,"Gm16373"
0,0,0,0,"Gm16378"
0.898794124436231,0,1.13231201124014,0,"Gm16379"
0,0,0,0,"Gm16380"
0,0,0,0,"Gm16381"
0,0,0,0,"Gm16383"
0,0,0,0,"Gm16387"
0,0,0,0,"Gm16391"
0,0,0,0,"Gm16394"
0,0,0,0,"Gm16397"
0,0,0,0,"Gm16399"
0,0,0,0,"Gm16400"
0,0,0,0,"Gm16404"
0,0,0,0,"Gm16405"
0,0,0,0,"Gm16407"
0.90516672793107,0,1.14172720254086,1.03420670713133,"Gm16409"
0,0,0,0,"Gm16410"
0,0,0,0,"Gm16411"
0,0,0,0,"Gm16412"
0,0,0,0,"Gm16415"
0,0,0,0,"Gm16416"
0,0,0,0,"Gm16418"
0,0,0,0,"Gm16419"
4.49397062218116,4.80233324590998,3.39693603372042,3.07650613213876,"Gm16420"
0,0,0,0,"Gm16421"
0,0,0,0,"Gm16423"
0,0,0,0,"Gm16425"
0,0,0,1.03600854000257,"Gm16427"
0,0,0,0,"Gm16428"
0,0,0,0,"Gm16429"
0,0,0,0,"Gm16430"
0,0,0,0,"Gm16431"
1.79758824887246,3.83353367101841,32.7622063020619,34.2237585328908,"Gm16432"
1.95107612507106,2.05566350796122,1.22786472031388,0,"Gm16433"
0,0,0,0,"Gm16434"
0,0,0,0,"Gm16436"
0,0,0,0,"Gm16437"
0,0,0,0,"Gm16439"
0,0,0,0,"Gm16440"
0,0,0,0,"Gm16441"
0,0,0,0,"Gm16442"
0,0,0,0,"Gm16443"
0,0,0,0,"Gm16445"
0,0,0,0,"Gm16451"
0,0,0,0,"Gm16456"
0,0,0,0,"Gm16458"
1.46572768241497,0,1.580965723674,0,"Gm16459"
0,0,0,0,"Gm16463"
14.5075550281054,14.2023762074417,30.7040668659151,33.3065036912873,"Gm16464"
0,0,0,0,"Gm16465"
0.89925678428769,0,0,0,"Gm16470"
0,0,0,0,"Gm16471"
0,0,0,0,"Gm16475"
0,0,0,0,"Gm16476"
2.797229533893,0,2.36027912191573,2.14668034330052,"Gm16477"
0,0,0,0,"Gm16478"
0,0,0,0,"Gm16479"
0,0,0,0,"Gm16480"
1.79758824887246,2.87515025326381,2.26462402248028,0,"Gm16481"
9.88673536879854,8.62547164955847,9.06032215185277,5.12690776936959,"Gm16485"
0,0,0.566156005620071,0,"Gm16486"
7.19035299548985,3.84845734381805,5.66156507282047,1.02526084125151,"Gm16487"
0,0,0,0,"Gm16490"
0,0,0,0,"Gm16494"
2.69700931958566,0,11.3259832464797,8.2043139052929,"Gm16503"
2.58694466373891,1.11450226143634,2.60117874212672,6.14030731623101,"Gm16505"
0,0,0,0,"Gm16506"
0,0,0,0,"Gm16510"
0,0,0,0,"Gm16511"
0,0,0,0,"Gm16513"
0,0,0,0,"Gm16518"
0,0,0,0,"Gm16519"
4.8275066144786,4.61812103624248,2.42678437038047,0.549966133524755,"Gm16523"
0.0136239859790466,0.0267897447898168,0.00790232988785491,0.00337474616506481,"Gm16531"
0,0,0,0,"Gm16533"
0,0,0,0,"Gm16539"
0,0,0,0,"Gm16545"
0,0,0,0,"Gm16546"
0,0,0,0,"Gm16547"
0,0,0,0,"Gm16550"
0,0,0,0,"Gm16557"
0.898794124436231,0.958383417754604,1.13231201124014,2.05052168250302,"Gm16558"
0,0,0,0,"Gm16560"
0,0,0,0,"Gm16561"
0,0,0,0,"Gm16563"
0,0,0,0,"Gm16566"
0,0,0,0,"Gm16569"
1.79758824887246,0.958561280465067,0,0,"Gm16570"
0,0,0,0,"Gm16571"
38.6481473507579,67.0868392428223,29.4401122922437,32.8083469200483,"Gm16574"
0.901393638288517,0.961722111465732,0,0,"Gm16580"
0,0.97756029259145,2.33366010369319,1.04360796424596,"Gm16581"
0,0,0,0,"Gm16584"
0,0,0,0,"Gm16585"
2.69638237330869,1.91676683550921,0,3.07578252375453,"Gm16588"
0.934100834778045,0,0,2.1324970345282,"Gm16589"
4.83474029863483,5.33848649873056,9.10963008993906,18.068542447261,"Gm1661"
1.79758824887246,0.958383417754604,1.13231201124014,0,"Gm16686"
119.968119506627,93.4002908575091,278.156984106314,232.948269848982,"Gm1673"
1122.32050670069,1234.28787805149,961.734884379796,836.48710558802,"Gm16867"
0,0,0,0,"Gm16968"
0,0,0,0,"Gm17014"
455.687483730951,447.620567011541,803.985127692228,747.086514365577,"Gm17018"
0,0,0,0,"Gm17019"
0,0,0,0,"Gm17020"
18.8746766131609,28.7515025326381,23.778552236043,14.3536517775211,"Gm17022"
0,0,0,0,"Gm17026"
0,0,0,0,"Gm17027"
0,0,0,0,"Gm17030"
0,0,0,0,"Gm17031"
0,0,0,0,"Gm17038"
0,0.690718832524986,9.44767016316545,6.27155414915968,"Gm17040"
0,0,0,0,"Gm17042"
0,0,0,0,"Gm17043"
0,0,0,0,"Gm17044"
